,atom_stereo_count,bond_stereo_count,charge,complexity,covalent_unit_count,defined_atom_stereo_count,exact_mass,h_bond_acceptor_count,h_bond_donor_count,heavy_atom_count,isotope_atom_count,molecular_weight,monoisotopic_mass,rotatable_bond_count,tpsa,xlogp
944,2.0,0.0,0.0,233.0,1.0,0.0,251.189,3.0,2.0,18.0,0.0,251.37,251.189,6.0,41.5,2.8
945,1.0,1.0,0.0,540.0,2.0,1.0,419.169,8.0,4.0,30.0,0.0,419.434,419.169,5.0,145.0,
946,1.0,1.0,0.0,540.0,2.0,1.0,419.169,8.0,4.0,30.0,0.0,419.434,419.169,5.0,145.0,
947,1.0,1.0,0.0,540.0,2.0,0.0,419.169,8.0,4.0,30.0,0.0,419.434,419.169,5.0,145.0,
948,0.0,0.0,0.0,52.1,1.0,0.0,93.058,1.0,0.0,7.0,0.0,93.129,93.058,0.0,12.9,1.1
949,6.0,0.0,0.0,1500.0,1.0,6.0,800.368,8.0,6.0,57.0,0.0,800.976,800.368,12.0,241.0,2.8
950,1.0,0.0,0.0,624.0,1.0,1.0,531.063,7.0,3.0,30.0,0.0,531.318,531.063,4.0,64.6,3.9
951,4.0,0.0,0.0,956.0,1.0,4.0,585.298,7.0,4.0,41.0,0.0,585.764,585.298,10.0,169.0,3.4
952,0.0,0.0,0.0,172.0,1.0,0.0,179.095,2.0,2.0,13.0,0.0,179.219,179.095,2.0,49.3,1.6
953,0.0,0.0,0.0,249.0,1.0,0.0,294.967,2.0,1.0,16.0,0.0,296.182,294.967,3.0,57.3,3.4
954,10.0,0.0,0.0,3070.0,1.0,10.0,1546.753,16.0,15.0,111.0,0.0,1548.252,1546.753,41.0,455.0,4.7
955,7.0,0.0,0.0,2050.0,1.0,7.0,1115.403,19.0,14.0,77.0,0.0,1116.147,1115.403,33.0,460.0,-2.5
956,0.0,0.0,0.0,766.0,1.0,0.0,533.273,10.0,1.0,38.0,0.0,533.6,533.273,9.0,78.8,4.3
957,8.0,1.0,0.0,647.0,1.0,8.0,433.319,5.0,0.0,31.0,0.0,433.633,433.319,8.0,55.8,5.5
958,0.0,0.0,0.0,685.0,1.0,0.0,475.102,6.0,2.0,32.0,0.0,475.959,475.102,10.0,91.8,5.3
959,1.0,0.0,0.0,565.0,1.0,0.0,332.148,5.0,1.0,24.0,0.0,332.36,332.148,5.0,99.8,1.5
960,1.0,0.0,0.0,537.0,1.0,0.0,349.179,3.0,1.0,26.0,0.0,349.434,349.179,3.0,66.6,2.8
961,3.0,1.0,0.0,625.0,2.0,3.0,440.195,7.0,3.0,32.0,0.0,440.496,440.195,6.0,120.0,
962,2.0,0.0,0.0,594.0,1.0,2.0,416.242,6.0,3.0,30.0,0.0,416.522,416.242,9.0,112.0,-1.6
963,2.0,0.0,0.0,1380.0,1.0,2.0,846.31,8.0,6.0,59.0,0.0,847.794,846.31,17.0,185.0,4.7
964,7.0,0.0,0.0,1480.0,1.0,5.0,791.379,9.0,7.0,56.0,0.0,791.969,791.379,7.0,270.0,0.9
965,8.0,0.0,0.0,1940.0,1.0,8.0,1033.473,14.0,10.0,71.0,0.0,1034.259,1033.473,18.0,413.0,-0.8
966,0.0,0.0,0.0,379.0,1.0,0.0,309.145,6.0,0.0,22.0,0.0,309.336,309.145,1.0,19.4,3.4
967,8.0,0.0,0.0,2470.0,1.0,8.0,1249.585,16.0,14.0,87.0,0.0,1250.507,1249.585,23.0,544.0,-3.0
968,8.0,0.0,0.0,1880.0,1.0,8.0,1035.488,14.0,11.0,71.0,0.0,1036.275,1035.488,21.0,422.0,0.0
969,0.0,0.0,0.0,417.0,1.0,0.0,522.466,4.0,4.0,38.0,0.0,522.866,522.466,27.0,48.1,6.9
970,0.0,0.0,0.0,62.7,1.0,0.0,103.063,3.0,2.0,7.0,0.0,103.121,103.063,3.0,63.3,-3.2
971,5.0,0.0,0.0,474.0,1.0,5.0,331.178,5.0,2.0,24.0,0.0,331.412,331.178,1.0,62.2,2.3
972,5.0,0.0,0.0,474.0,1.0,5.0,331.178,5.0,2.0,24.0,0.0,331.412,331.178,1.0,62.2,2.3
973,0.0,0.0,0.0,569.0,1.0,0.0,390.125,6.0,1.0,27.0,0.0,390.454,390.125,6.0,93.3,1.9
974,5.0,0.0,0.0,1110.0,4.0,5.0,687.99,16.0,1.0,42.0,0.0,688.529,687.99,10.0,292.0,
975,0.0,0.0,0.0,778.0,1.0,0.0,434.155,5.0,1.0,32.0,0.0,434.447,434.155,4.0,67.2,3.9
976,1.0,0.0,0.0,401.0,1.0,1.0,295.157,3.0,2.0,22.0,0.0,295.382,295.157,2.0,43.7,3.2
977,1.0,0.0,0.0,791.0,1.0,1.0,514.184,6.0,2.0,37.0,0.0,514.619,514.184,6.0,98.5,5.7
978,1.0,0.0,0.0,417.0,1.0,1.0,354.217,6.0,3.0,26.0,0.0,354.458,354.217,8.0,87.9,3.2
979,29.0,0.0,0.0,5070.0,14.0,29.0,2361.786,60.0,0.0,137.0,0.0,2363.748,2361.786,30.0,1050.0,
980,4.0,0.0,0.0,806.0,1.0,4.0,533.174,5.0,1.0,36.0,0.0,534.474,533.174,9.0,83.9,6.0
981,1.0,0.0,0.0,380.0,1.0,0.0,342.267,2.0,2.0,25.0,0.0,342.527,342.267,7.0,41.1,5.3
982,18.0,1.0,0.0,5410.0,1.0,18.0,2392.417,27.0,39.0,171.0,0.0,2392.905,2391.414,69.0,998.0,-0.7
983,0.0,0.0,0.0,354.0,1.0,0.0,235.1,1.0,1.0,18.0,0.0,235.286,235.1,1.0,29.1,2.9
984,4.0,0.0,0.0,528.0,1.0,4.0,406.116,9.0,5.0,28.0,0.0,406.827,406.116,5.0,152.0,1.4
985,3.0,0.0,0.0,740.0,1.0,3.0,470.268,5.0,0.0,35.0,0.0,470.617,470.268,3.0,48.9,4.3
986,0.0,0.0,0.0,227.0,1.0,0.0,191.095,2.0,2.0,14.0,0.0,191.23,191.095,2.0,49.3,1.6
987,2.0,0.0,0.0,548.0,1.0,2.0,362.112,5.0,0.0,24.0,0.0,362.506,362.112,3.0,77.2,2.9
988,8.0,1.0,0.0,1070.0,1.0,8.0,554.252,9.0,2.0,40.0,0.0,554.636,554.252,10.0,129.0,4.9
989,0.0,0.0,0.0,910.0,1.0,0.0,566.086,9.0,3.0,37.0,0.0,567.047,566.086,9.0,159.0,4.1
990,2.0,0.0,0.0,939.0,1.0,2.0,525.241,8.0,2.0,37.0,0.0,525.668,525.241,6.0,122.0,2.2
991,7.0,0.0,0.0,470.0,1.0,7.0,290.225,2.0,2.0,21.0,0.0,290.447,290.225,0.0,40.5,3.4
992,0.0,1.0,0.0,455.0,1.0,0.0,308.029,6.0,1.0,20.0,0.0,308.37,308.029,3.0,122.0,1.9
993,10.0,1.0,0.0,1150.0,1.0,10.0,653.178,15.0,7.0,45.0,0.0,653.652,653.178,9.0,243.0,-0.9
994,1.0,0.0,0.0,498.0,2.0,0.0,421.177,6.0,3.0,29.0,0.0,421.922,421.177,7.0,88.3,
995,0.0,0.0,0.0,658.0,1.0,0.0,404.148,4.0,2.0,30.0,0.0,404.426,404.148,5.0,94.7,2.5
996,0.0,0.0,0.0,486.0,1.0,0.0,376.13,5.0,1.0,26.0,0.0,376.841,376.13,6.0,81.4,3.4
997,0.0,0.0,0.0,297.0,1.0,0.0,266.131,4.0,3.0,18.0,0.0,266.367,266.131,9.0,114.0,0.7
998,0.0,0.0,0.0,592.0,1.0,0.0,394.979,5.0,1.0,25.0,0.0,396.196,394.979,2.0,76.5,3.7
999,6.0,0.0,0.0,872.0,2.0,6.0,594.119,11.0,5.0,40.0,0.0,594.925,594.119,10.0,178.0,
1000,0.0,0.0,0.0,379.0,1.0,0.0,306.112,6.0,3.0,23.0,0.0,306.325,306.112,5.0,87.1,3.5
1001,2.0,0.0,0.0,586.0,1.0,2.0,415.193,5.0,2.0,29.0,0.0,415.552,415.193,6.0,111.0,2.9
1002,8.0,0.0,0.0,2270.0,1.0,8.0,1164.521,15.0,12.0,81.0,0.0,1165.397,1164.521,19.0,480.0,-1.8
1003,0.0,0.0,0.0,435.0,1.0,0.0,355.135,6.0,0.0,25.0,0.0,355.456,355.135,4.0,75.7,4.2
1004,1.0,0.0,0.0,820.0,1.0,0.0,477.172,5.0,3.0,34.0,0.0,477.579,477.172,7.0,113.0,3.8
1005,1.0,0.0,0.0,1360.0,1.0,0.0,787.406,8.0,4.0,58.0,0.0,787.962,787.406,17.0,154.0,5.4
1006,15.0,4.0,0.0,1940.0,1.0,15.0,989.563,14.0,2.0,69.0,0.0,990.222,989.563,8.0,202.0,5.9
1007,2.0,0.0,0.0,562.0,1.0,0.0,530.853,4.0,1.0,25.0,0.0,532.009,528.855,2.0,52.4,6.1
1008,5.0,0.0,0.0,1200.0,1.0,5.0,696.411,6.0,7.0,51.0,0.0,696.897,696.411,16.0,191.0,3.5
1009,30.0,0.0,0.0,7720.0,1.0,30.0,3304.54,53.0,52.0,233.0,0.0,3305.592,3303.537,108.0,1500.0,-19.5
1010,0.0,0.0,0.0,716.0,1.0,0.0,446.138,6.0,1.0,34.0,0.0,446.466,446.138,5.0,94.0,5.2
1011,1.0,0.0,0.0,483.0,1.0,0.0,419.167,5.0,3.0,30.0,0.0,419.543,419.167,10.0,98.4,4.0
1012,0.0,0.0,0.0,244.0,1.0,0.0,219.105,1.0,0.0,17.0,0.0,219.287,219.105,1.0,12.9,4.3
1013,5.0,0.0,0.0,881.0,1.0,3.0,548.336,5.0,2.0,40.0,0.0,548.728,548.336,9.0,91.0,4.8
1014,2.0,0.0,0.0,1430.0,1.0,2.0,855.404,10.0,6.0,62.0,0.0,855.964,855.404,19.0,190.0,5.5
1015,0.0,0.0,0.0,328.0,1.0,0.0,281.114,6.0,1.0,20.0,0.0,281.282,281.114,1.0,28.2,1.9
1016,5.0,0.0,0.0,1160.0,1.0,5.0,709.405,8.0,6.0,51.0,0.0,709.885,709.405,20.0,192.0,5.0
1017,10.0,0.0,0.0,2900.0,1.0,10.0,1515.777,22.0,18.0,108.0,0.0,1517.207,1515.777,44.0,530.0,4.0
1018,1.0,0.0,0.0,411.0,1.0,0.0,369.101,4.0,2.0,24.0,0.0,370.274,369.101,8.0,59.3,3.2
1019,0.0,0.0,0.0,379.0,1.0,0.0,282.123,6.0,3.0,21.0,0.0,282.307,282.123,4.0,110.0,1.8
1020,5.0,0.0,0.0,707.0,2.0,5.0,597.27,10.0,3.0,41.0,0.0,597.642,597.27,13.0,148.0,
1021,2.0,0.0,0.0,816.0,1.0,0.0,480.106,10.0,5.0,35.0,0.0,480.425,480.106,4.0,155.0,3.1
1022,0.0,0.0,0.0,591.0,1.0,0.0,436.259,7.0,3.0,32.0,0.0,436.56,436.259,9.0,105.0,5.7
1023,1.0,1.0,0.0,1120.0,1.0,1.0,715.296,12.0,1.0,51.0,0.0,715.741,715.296,11.0,73.4,6.7
1024,1.0,0.0,0.0,232.0,1.0,1.0,234.184,4.0,2.0,17.0,0.0,234.347,234.184,4.0,40.2,1.9
1025,2.0,0.0,0.0,574.0,1.0,0.0,397.19,4.0,3.0,30.0,0.0,397.482,397.19,4.0,82.7,2.9
1026,0.0,0.0,0.0,801.0,1.0,0.0,520.064,8.0,3.0,34.0,0.0,521.003,520.064,9.0,159.0,3.4
1027,4.0,0.0,0.0,960.0,1.0,0.0,534.321,6.0,0.0,39.0,0.0,534.701,534.321,6.0,65.6,4.6
1028,0.0,0.0,0.0,397.0,1.0,0.0,338.087,5.0,3.0,22.0,0.0,338.444,338.087,7.0,151.0,2.0
1029,0.0,0.0,0.0,227.0,1.0,0.0,185.07,3.0,0.0,14.0,0.0,185.19,185.07,2.0,32.2,2.6
1030,1.0,0.0,1.0,814.0,1.0,1.0,473.28,4.0,0.0,35.0,0.0,473.637,473.28,7.0,52.3,6.0
1031,0.0,0.0,0.0,351.0,2.0,0.0,403.162,3.0,2.0,25.0,0.0,404.438,403.162,10.0,66.9,
1032,1.0,0.0,0.0,380.0,1.0,0.0,192.101,3.0,2.0,14.0,0.0,192.222,192.101,0.0,70.7,-1.2
1033,18.0,1.0,0.0,4570.0,1.0,18.0,2086.088,33.0,28.0,146.0,0.0,2087.427,2086.088,60.0,897.0,-8.0
1034,0.0,0.0,0.0,430.0,1.0,0.0,309.024,7.0,1.0,20.0,0.0,309.358,309.024,5.0,137.0,1.0
1035,0.0,0.0,0.0,697.0,1.0,0.0,503.209,5.0,1.0,36.0,0.0,504.031,503.209,8.0,64.7,4.8
1036,8.0,0.0,0.0,1300.0,1.0,7.0,570.283,9.0,1.0,41.0,0.0,570.679,570.283,8.0,149.0,2.3
1037,0.0,0.0,0.0,67.4,1.0,0.0,112.064,2.0,2.0,8.0,0.0,112.132,112.064,2.0,48.9,-0.2
1038,0.0,0.0,0.0,293.0,1.0,0.0,264.147,4.0,1.0,19.0,0.0,264.325,264.147,3.0,64.8,1.1
1039,1.0,0.0,0.0,484.0,2.0,0.0,407.161,6.0,4.0,28.0,0.0,407.895,407.161,6.0,99.3,
1040,1.0,0.0,0.0,499.0,1.0,0.0,339.187,4.0,1.0,23.0,0.0,339.494,339.187,5.0,77.8,4.4
1041,5.0,0.0,0.0,587.0,1.0,0.0,378.029,11.0,2.0,23.0,0.0,378.363,378.029,8.0,172.0,-1.1
1042,0.0,0.0,0.0,626.0,1.0,0.0,425.196,6.0,1.0,32.0,0.0,425.496,425.196,7.0,90.9,4.3
1043,2.0,1.0,0.0,304.0,2.0,2.0,205.035,4.0,0.0,14.0,0.0,205.145,205.035,0.0,69.7,
1044,2.0,0.0,0.0,508.0,1.0,2.0,375.232,5.0,0.0,27.0,0.0,375.488,375.232,4.0,36.0,2.9
1045,0.0,0.0,0.0,296.0,1.0,0.0,263.167,1.0,1.0,20.0,0.0,263.384,263.167,4.0,12.0,4.4
1046,0.0,0.0,0.0,394.0,1.0,0.0,318.18,7.0,3.0,23.0,0.0,318.381,318.18,10.0,105.0,2.8
1047,0.0,1.0,0.0,774.0,1.0,0.0,419.116,5.0,1.0,32.0,0.0,419.436,419.116,4.0,76.5,5.3
1048,1.0,0.0,0.0,545.0,1.0,0.0,471.273,6.0,4.0,34.0,0.0,471.598,471.273,14.0,101.0,3.0
1049,8.0,0.0,0.0,1950.0,1.0,7.0,990.508,10.0,9.0,72.0,0.0,991.164,990.508,13.0,323.0,1.0
1050,1.0,0.0,0.0,461.0,1.0,0.0,336.184,4.0,0.0,25.0,0.0,336.435,336.184,4.0,32.8,3.1
1051,1.0,0.0,0.0,560.0,2.0,1.0,455.186,5.0,2.0,32.0,0.0,455.979,455.186,7.0,49.0,
1052,0.0,0.0,0.0,598.0,1.0,0.0,413.222,6.0,1.0,31.0,0.0,413.525,413.222,6.0,64.4,3.9
1053,6.0,0.0,0.0,1730.0,1.0,5.0,980.472,12.0,11.0,68.0,0.0,981.246,980.472,16.0,388.0,0.2
1054,0.0,0.0,0.0,752.0,1.0,0.0,496.183,9.0,3.0,36.0,0.0,496.494,496.183,5.0,95.2,4.2
1055,0.0,0.0,0.0,649.0,1.0,0.0,445.259,5.0,1.0,33.0,0.0,445.571,445.259,11.0,90.4,5.1
1056,5.0,0.0,0.0,376.0,1.0,0.0,319.084,9.0,3.0,21.0,0.0,319.332,319.084,5.0,152.0,-1.0
1057,5.0,0.0,0.0,376.0,1.0,5.0,319.084,9.0,3.0,21.0,0.0,319.332,319.084,5.0,152.0,-1.0
1058,3.0,0.0,0.0,235.0,1.0,0.0,205.127,2.0,0.0,15.0,0.0,205.276,205.127,1.0,3.2,2.9
1059,0.0,1.0,0.0,766.0,1.0,0.0,419.116,5.0,1.0,32.0,0.0,419.436,419.116,4.0,76.5,5.3
1060,0.0,0.0,0.0,624.0,1.0,0.0,456.091,5.0,1.0,31.0,0.0,456.941,456.091,7.0,97.1,3.8
1061,5.0,0.0,0.0,1200.0,1.0,5.0,728.213,12.0,8.0,49.0,0.0,729.195,728.213,13.0,251.0,1.6
1062,0.0,0.0,0.0,1000.0,1.0,0.0,614.348,7.0,2.0,46.0,0.0,614.798,614.348,8.0,119.0,4.6
1063,0.0,0.0,0.0,249.0,1.0,0.0,251.167,1.0,0.0,19.0,0.0,251.373,251.167,0.0,3.2,4.6
1064,0.0,0.0,0.0,121.0,1.0,0.0,145.053,2.0,0.0,11.0,0.0,145.161,145.053,1.0,26.0,2.0
1065,3.0,0.0,0.0,900.0,1.0,3.0,534.284,7.0,0.0,39.0,0.0,534.657,534.284,5.0,98.9,4.7
1066,0.0,0.0,0.0,841.0,1.0,0.0,501.299,4.0,3.0,37.0,0.0,501.671,501.299,7.0,95.1,7.5
1067,14.0,0.0,0.0,4060.0,1.0,14.0,1910.856,28.0,26.0,134.0,0.0,1912.176,1910.856,55.0,740.0,-6.2
1068,0.0,0.0,0.0,446.0,1.0,0.0,378.995,5.0,1.0,24.0,0.0,380.243,378.995,5.0,93.3,4.4
1069,2.0,0.0,0.0,484.0,1.0,2.0,400.259,5.0,5.0,29.0,0.0,400.527,400.259,13.0,125.0,0.8
1070,0.0,1.0,0.0,710.0,1.0,0.0,450.161,6.0,2.0,32.0,0.0,450.553,450.161,11.0,105.0,4.4
1071,1.0,0.0,0.0,321.0,1.0,0.0,282.122,6.0,2.0,20.0,0.0,282.296,282.122,7.0,104.0,1.7
1072,2.0,0.0,0.0,348.0,1.0,2.0,236.091,4.0,2.0,17.0,0.0,236.231,236.091,2.0,88.7,-1.2
1073,9.0,0.0,0.0,1770.0,1.0,9.0,916.375,14.0,12.0,64.0,0.0,917.005,916.375,21.0,353.0,-3.2
1074,0.0,0.0,0.0,930.0,2.0,0.0,663.065,6.0,0.0,45.0,0.0,664.52,663.065,6.0,69.5,
1075,1.0,0.0,0.0,417.0,1.0,0.0,415.983,2.0,0.0,25.0,0.0,416.123,413.986,6.0,27.0,5.3
1076,4.0,0.0,0.0,1350.0,1.0,4.0,786.331,13.0,11.0,54.0,0.0,786.777,786.331,25.0,348.0,-3.5
1077,0.0,4.0,0.0,567.0,1.0,0.0,300.209,2.0,1.0,22.0,0.0,300.442,300.209,5.0,37.3,5.3
1078,0.0,4.0,0.0,567.0,1.0,0.0,300.209,2.0,1.0,22.0,0.0,300.442,300.209,5.0,37.3,5.3
1079,0.0,0.0,0.0,454.0,1.0,0.0,410.247,3.0,2.0,31.0,0.0,410.565,410.247,11.0,53.6,4.9
1080,3.0,0.0,0.0,247.0,1.0,0.0,235.113,1.0,0.0,16.0,0.0,235.755,235.113,2.0,3.2,3.8
1081,2.0,0.0,0.0,376.0,1.0,2.0,323.109,5.0,3.0,22.0,0.0,323.304,323.109,6.0,69.6,-0.3
1082,0.0,0.0,0.0,1810.0,1.0,0.0,857.353,12.0,3.0,61.0,0.0,857.984,857.353,19.0,230.0,2.6
1083,1.0,0.0,0.0,1180.0,1.0,1.0,720.263,9.0,2.0,48.0,0.0,721.739,720.263,13.0,147.0,3.8
1084,1.0,0.0,0.0,701.0,1.0,1.0,453.216,5.0,2.0,34.0,0.0,453.546,453.216,5.0,83.1,3.5
1085,0.0,0.0,0.0,426.0,1.0,0.0,278.138,4.0,0.0,20.0,0.0,278.312,278.138,5.0,75.5,0.3
1086,1.0,0.0,0.0,201.0,1.0,0.0,194.106,4.0,4.0,14.0,0.0,194.234,194.106,1.0,78.5,-0.3
1087,12.0,0.0,0.0,2990.0,1.0,12.0,1474.772,19.0,17.0,106.0,0.0,1475.718,1474.772,39.0,529.0,-1.2
1088,1.0,0.0,0.0,196.0,2.0,0.0,259.134,3.0,3.0,17.0,0.0,259.774,259.134,5.0,41.5,
1089,2.0,0.0,0.0,787.0,1.0,2.0,445.165,9.0,0.0,30.0,0.0,445.501,445.165,4.0,79.0,2.7
1090,0.0,0.0,0.0,474.0,1.0,0.0,409.186,6.0,1.0,27.0,0.0,409.607,409.186,14.0,109.0,7.4
1091,0.0,0.0,0.0,519.0,1.0,0.0,394.237,6.0,1.0,29.0,0.0,394.519,394.237,9.0,57.7,3.8
1092,14.0,0.0,0.0,1420.0,2.0,14.0,878.309,17.0,9.0,62.0,0.0,878.857,878.309,16.0,295.0,
1093,7.0,0.0,0.0,2230.0,1.0,7.0,1167.536,13.0,11.0,82.0,0.0,1168.444,1167.536,18.0,425.0,1.5
1094,1.0,0.0,0.0,622.0,1.0,1.0,411.007,7.0,3.0,25.0,0.0,412.196,411.007,6.0,141.0,-2.3
1095,1.0,0.0,0.0,677.0,1.0,1.0,472.122,9.0,2.0,33.0,0.0,472.387,472.122,7.0,71.2,4.7
1096,0.0,0.0,0.0,402.0,2.0,0.0,364.163,7.0,3.0,26.0,0.0,364.398,364.163,7.0,120.0,
1097,0.0,0.0,0.0,493.0,1.0,0.0,309.1,5.0,1.0,23.0,0.0,309.321,309.1,4.0,66.8,3.4
1098,0.0,0.0,0.0,909.0,1.0,0.0,585.014,10.0,2.0,38.0,0.0,586.363,585.014,8.0,119.0,6.3
1099,1.0,0.0,0.0,319.0,1.0,0.0,220.158,2.0,0.0,16.0,0.0,220.316,220.158,2.0,23.6,0.8
1100,14.0,0.0,0.0,3290.0,1.0,14.0,1601.723,23.0,23.0,112.0,0.0,1602.854,1601.723,47.0,629.0,-4.3
1101,0.0,0.0,0.0,253.0,1.0,0.0,260.11,2.0,3.0,18.0,0.0,260.359,260.11,5.0,84.8,2.0
1102,0.0,0.0,0.0,625.0,1.0,0.0,420.951,5.0,2.0,26.0,0.0,422.298,420.951,3.0,125.0,5.3
1103,0.0,1.0,0.0,547.0,1.0,0.0,376.215,4.0,0.0,28.0,0.0,376.5,376.215,9.0,41.9,6.5
1104,0.0,0.0,0.0,482.0,1.0,0.0,372.191,8.0,2.0,27.0,0.0,372.429,372.191,10.0,109.0,2.9
1105,0.0,0.0,0.0,368.0,1.0,0.0,339.012,4.0,2.0,21.0,0.0,340.184,339.012,2.0,66.5,3.7
1106,0.0,0.0,0.0,392.0,1.0,0.0,307.121,4.0,1.0,23.0,0.0,307.349,307.121,5.0,59.4,4.2
1107,2.0,0.0,0.0,478.0,1.0,2.0,339.115,4.0,3.0,23.0,0.0,339.795,339.115,3.0,70.2,2.3
1108,2.0,0.0,0.0,374.0,1.0,2.0,288.184,3.0,0.0,21.0,0.0,288.391,288.184,3.0,32.8,2.6
1109,0.0,1.0,0.0,648.0,1.0,0.0,410.232,4.0,3.0,30.0,0.0,410.518,410.232,8.0,86.5,2.5
1110,0.0,0.0,0.0,297.0,1.0,0.0,221.988,7.0,2.0,13.0,0.0,222.237,221.988,2.0,152.0,-0.3
1111,0.0,1.0,0.0,683.0,1.0,0.0,400.215,4.0,2.0,30.0,0.0,400.522,400.215,3.0,75.7,7.1
1112,4.0,0.0,0.0,1220.0,2.0,4.0,864.461,14.0,9.0,61.0,0.0,865.005,864.461,25.0,259.0,
1113,9.0,0.0,0.0,2420.0,1.0,9.0,1258.5,20.0,16.0,87.0,0.0,1259.415,1258.5,19.0,543.0,-0.9
1114,0.0,0.0,0.0,381.0,1.0,0.0,324.195,4.0,1.0,24.0,0.0,324.428,324.195,5.0,48.5,2.1
1115,0.0,0.0,0.0,763.0,1.0,0.0,506.978,7.0,1.0,32.0,0.0,508.342,506.978,5.0,114.0,5.4
1116,0.0,2.0,0.0,434.0,2.0,0.0,403.174,8.0,4.0,29.0,0.0,403.435,403.174,10.0,145.0,
1117,1.0,1.0,0.0,248.0,2.0,0.0,305.184,7.0,4.0,21.0,0.0,305.371,305.184,8.0,116.0,
1118,1.0,0.0,0.0,398.0,1.0,0.0,324.195,3.0,2.0,24.0,0.0,324.428,324.195,8.0,80.4,2.9
1119,5.0,0.0,0.0,1360.0,6.0,5.0,837.911,22.0,1.0,49.0,0.0,838.541,837.911,14.0,407.0,
1120,2.0,0.0,0.0,574.0,1.0,0.0,397.19,4.0,3.0,30.0,0.0,397.482,397.19,4.0,82.7,2.7
1121,1.0,0.0,0.0,305.0,1.0,0.0,235.088,2.0,1.0,16.0,0.0,235.715,235.088,1.0,27.6,1.8
1122,3.0,1.0,0.0,618.0,1.0,2.0,463.272,5.0,1.0,34.0,0.0,463.618,463.272,11.0,59.0,2.6
1123,3.0,1.0,0.0,618.0,1.0,2.0,463.272,5.0,1.0,34.0,0.0,463.618,463.272,11.0,59.0,2.6
1124,3.0,1.0,0.0,618.0,1.0,3.0,463.272,5.0,1.0,34.0,0.0,463.618,463.272,11.0,59.0,2.6
1125,3.0,1.0,0.0,618.0,1.0,3.0,463.272,5.0,1.0,34.0,0.0,463.618,463.272,11.0,59.0,2.6
1126,1.0,0.0,0.0,413.0,1.0,0.0,330.231,4.0,2.0,24.0,0.0,330.472,330.231,9.0,53.8,4.2
1127,0.0,0.0,0.0,602.0,1.0,0.0,366.147,5.0,1.0,27.0,0.0,366.413,366.147,5.0,65.0,5.5
1128,1.0,0.0,0.0,253.0,1.0,0.0,255.127,5.0,2.0,18.0,0.0,255.289,255.127,7.0,58.6,1.6
1129,4.0,0.0,0.0,505.0,1.0,4.0,397.153,9.0,5.0,27.0,0.0,397.454,397.153,7.0,186.0,-0.8
1130,7.0,0.0,0.0,1920.0,1.0,7.0,1051.462,14.0,11.0,73.0,0.0,1052.277,1051.462,17.0,407.0,0.5
1131,14.0,0.0,0.0,3470.0,1.0,14.0,1701.718,23.0,25.0,120.0,0.0,1702.93,1701.718,37.0,720.0,-0.9
1132,15.0,0.0,0.0,1470.0,3.0,14.0,963.202,23.0,11.0,62.0,0.0,963.943,963.202,20.0,435.0,
1133,2.0,0.0,0.0,819.0,1.0,2.0,514.258,5.0,3.0,38.0,0.0,514.626,514.258,7.0,116.0,3.2
1134,0.0,0.0,1.0,240.0,1.0,0.0,249.106,3.0,1.0,17.0,0.0,249.352,249.106,4.0,65.2,2.0
1135,4.0,0.0,0.0,443.0,1.0,4.0,284.178,2.0,2.0,21.0,0.0,284.399,284.178,1.0,40.5,3.7
1136,0.0,1.0,0.0,228.0,2.0,0.0,320.212,2.0,0.0,21.0,0.0,320.558,320.212,14.0,40.1,
1137,2.0,0.0,0.0,508.0,1.0,2.0,391.262,4.0,0.0,29.0,0.0,391.559,391.262,6.0,28.6,3.9
1138,0.0,0.0,0.0,536.0,1.0,0.0,388.13,5.0,1.0,27.0,0.0,388.852,388.13,3.0,81.4,3.5
1139,0.0,0.0,0.0,456.0,1.0,0.0,382.237,4.0,3.0,28.0,0.0,382.508,382.237,8.0,79.6,2.9
1140,8.0,0.0,0.0,1490.0,1.0,8.0,801.348,11.0,10.0,56.0,0.0,801.917,801.348,17.0,287.0,-2.1
1141,1.0,0.0,0.0,321.0,1.0,0.0,297.158,6.0,3.0,21.0,0.0,297.351,297.158,9.0,88.0,0.6
1142,4.0,1.0,0.0,607.0,1.0,0.0,436.294,5.0,3.0,31.0,0.0,436.593,436.294,16.0,105.0,3.7
1143,1.0,0.0,0.0,356.0,1.0,1.0,404.06,4.0,2.0,21.0,0.0,404.248,404.06,5.0,61.8,2.3
1144,1.0,0.0,0.0,356.0,1.0,0.0,404.06,4.0,2.0,21.0,0.0,404.248,404.06,5.0,61.8,2.3
1145,1.0,0.0,0.0,655.0,1.0,0.0,469.209,8.0,3.0,34.0,0.0,469.512,469.209,8.0,92.9,3.8
1146,0.0,0.0,0.0,371.0,1.0,0.0,245.983,7.0,3.0,16.0,0.0,246.189,245.983,3.0,137.0,-0.3
1147,0.0,1.0,0.0,695.0,1.0,0.0,436.146,6.0,2.0,31.0,0.0,436.526,436.146,10.0,105.0,4.1
1148,16.0,0.0,0.0,3710.0,1.0,16.0,1725.789,26.0,23.0,123.0,0.0,1726.861,1725.789,52.0,685.0,-1.6
1149,1.0,0.0,0.0,783.0,1.0,1.0,557.239,6.0,1.0,37.0,0.0,558.536,557.239,7.0,47.0,5.1
